,nse_jan,nse_feb,nse_mar,nse_apr,nse_may,nse_jun,nse_jul,nse_aug,nse_sep,nse_oct,nse_nov,nse_dec,rmf_frac,vcmx_frac,dilefw_frac,ltovrc_frac,sla_frac,qe_frac,bb_frac,smcdry_frac,smcmax_frac,reffrac,wltfrac,smcmax_2,smcmax_3,smcmax_6,smcmax_7,smcmax_9,smcmax_12,smcwlt_2,smcwlt_3,smcwlt_6,smcwlt_7,smcwlt_9,smcwlt_12,smcref_2,smcref_3,smcref_6,smcref_7,smcref_9,smcref_12,smcdry_2,smcdry_3,smcdry_6,smcdry_7,smcdry_9,smcdry_12,bb_2,bb_3,bb_6,bb_7,bb_9,bb_12,sla,rmf,dilefw,ltovrc,vcmx,qe
41,0.285911095528515,-0.017759196276938782,-0.13734266723235744,0.014021884811217578,0.2345492250818999,0.2317392842707049,0.2957245885684243,0.41150781309135487,0.4945621963791753,0.6095102471649221,0.6433581766958218,0.43268286543121726,0.4311,0.19330000000000006,0.5009,0.1773,0.2591,0.9979,0.7181000000000001,0.7171000000000001,0.4569,0.3821,0.4785,0.3920348,0.4081728,0.434828,0.4113452,0.4444314,0.5015175999999999,0.056054000000000014,0.079065,0.126452,0.166194,0.194366,0.278194,0.18443226368000004,0.20481709037999998,0.2442824696,0.25986627351999997,0.28991598934,0.36352594755999995,0.056054000000000014,0.079065,0.126452,0.166194,0.194366,0.278194,5.11059,5.3506800000000005,5.9740920000000015,8.248717999999998,9.801388000000001,13.264266,30.728,1.2933,0.5009,0.3546,27.397,0.179706
48,0.1886888162239695,0.05202608597274949,0.05562033565869362,0.21145473947112892,0.5075428684899871,0.6180816632686001,0.6660591766435935,0.6758189450453944,0.6669943373302517,0.5795189447679707,0.3443162706918562,0.1520585500216235,0.3651,0.4807,0.08910000000000001,0.9429,0.9145,0.8783000000000001,0.8975000000000001,0.0141,0.0937,0.7419,0.5239,0.3586204,0.36749440000000005,0.391244,0.3721196,0.4059322,0.4637448,0.058051599999999995,0.083151,0.1297208,0.1700076,0.1978164,0.28200759999999997,0.28104359272,0.29410536846,0.32374486208000003,0.3199544928,0.35221751202,0.41683842868,0.058051599999999995,0.083151,0.1297208,0.1700076,0.1978164,0.28200759999999997,5.81025,5.853,6.569700000000001,9.465050000000002,11.1433,14.67435,83.16000000000003,1.0953,0.08910000000000001,1.8858,53.263000000000005,0.162962
66,0.16056052663554288,0.07150101724555602,0.14114850312173255,0.2185317718749502,0.5152831307308635,0.6214003489396367,0.6766527916670508,0.6789602713432916,0.674252142108433,0.5875536207549366,0.3013446858892075,0.054207594396249226,0.1951,0.6107,0.7063,0.8969,0.6801,0.8797,0.4081,0.5687,0.0099,0.8343,0.0673,0.3509108,0.35810879999999995,0.381188,0.3630692,0.3970494,0.4550296,0.037961199999999994,0.042057,0.0968456,0.13165320000000003,0.1631148,0.24365320000000001,0.29905505128000004,0.30573901674000004,0.33407246432000004,0.3247235688,0.35828643678000005,0.42000453052,0.037961199999999994,0.042057,0.0968456,0.13165320000000003,0.1631148,0.24365320000000001,3.90159,4.48268,4.944891999999999,6.146918,7.482588000000001,10.827666,64.408,0.5852999999999999,0.7063,1.7938,64.96300000000001,0.163158
89,0.10384553249324313,-0.045357646663287676,-0.07150228015143822,-0.01008522882245666,0.41515351141369194,0.5455169743786692,0.6433577833278175,0.6821375569220464,0.6871641426713877,0.5965853792199928,0.3569314879238322,0.13559673853845833,0.25730000000000003,0.7467,0.2303,0.6897,0.5877,0.6977,0.3817,0.3845,0.3307,0.7501,0.4199000000000001,0.3804244,0.3940384,0.419684,0.3977156,0.43105420000000005,0.4883928,0.053475600000000005,0.073791,0.1222328,0.1612716,0.1899124,0.2732716,0.29871989488,0.31400857474,0.34535094512000003,0.3386282444,0.37079286418000007,0.43463401211999997,0.053475600000000005,0.073791,0.1222328,0.1612716,0.1899124,0.2732716,3.79863,4.40876,4.857244000000001,5.967926,7.285116,10.620161999999999,57.016000000000005,0.7719,0.2303,1.3794,77.203,0.137678
430,0.29152883920162453,-0.02107817162974701,0.020269120466648638,0.14837802555815627,0.21470372081722555,0.023912189208681323,0.06650260042104827,0.2189664787927016,0.3609859492018429,0.5829761294830744,0.6491584011186008,0.4877741252938501,0.9535,0.31210000000000004,0.30110000000000003,0.1809,0.8067,0.7421,0.8383,0.9609,0.4053,0.5079,0.5885,0.38728759999999995,0.4023936,0.42863599999999996,0.40577240000000003,0.43896179999999996,0.49615119999999996,0.060894,0.08896499999999999,0.134372,0.17543399999999998,0.202726,0.287434,0.22666930944,0.24815538594,0.28382868559999996,0.29242287336,0.32271016282000003,0.39344146588,0.060894,0.08896499999999999,0.134372,0.17543399999999998,0.202726,0.287434,5.57937,5.687239999999999,6.373156,9.063674,10.700484,14.209038,74.536,2.8605,0.30110000000000003,0.3618,38.08900000000001,0.143894
508,0.18694483708300969,-0.004302536434520832,-0.03145194757622338,0.08137724422751069,0.5390416901954969,0.5899772766819267,0.5823983493948584,0.5843162040020253,0.5397197225282802,0.44022772388292375,0.21500282362433032,0.12276120975955185,0.7757000000000001,0.6943,0.0547,0.7221000000000001,0.7117,0.9163,0.9661,0.15550000000000005,0.0473,0.4069,0.9839,0.3543516,0.36229759999999994,0.385676,0.3671084,0.4010138,0.4589192,0.0782916,0.124551,0.16284079999999998,0.20864760000000002,0.23277640000000002,0.32064760000000003,0.190620414,0.22129009153999998,0.25351244288,0.27312529952,0.30123219805999996,0.37691031403999997,0.0782916,0.124551,0.16284079999999998,0.20864760000000002,0.23277640000000002,0.32064760000000003,6.07779,6.0450800000000005,6.797452000000001,9.930158,11.656428000000002,15.213546,66.936,2.3271,0.0547,1.4442000000000002,72.487,0.168282
688,0.38789245985365073,0.12316980490489404,0.04428773957818932,0.19177245612253546,0.4438790466227994,0.30560232391317743,0.12442981369729056,-0.08333905282812992,-0.4119324490424807,-0.4584776237608488,0.19233199065077833,0.5173493821000518,0.9461,0.14229999999999998,0.6187,0.048700000000000014,0.8531000000000001,0.7571,0.042900000000000015,0.4653000000000001,0.4869,0.2763,0.1573,0.3947948,0.4115328,0.438428,0.4145852,0.44761140000000005,0.5046376,0.041921200000000006,0.050156999999999986,0.1033256,0.1392132,0.16995480000000002,0.2512132,0.13942017568,0.15000513354,0.19591439312,0.2152984836,0.24667131858,0.32123436172,0.041921200000000006,0.050156999999999986,0.1033256,0.1392132,0.16995480000000002,0.2512132,2.4773099999999997,3.46012,3.732428,3.670862,4.750892,7.957194,78.248,2.8383000000000003,0.6187,0.0974,22.807,0.14599399999999998
743,0.1763633023961192,0.01117321042441799,0.07278151813804246,0.04305490631165776,0.38025676418740606,0.43697520025081493,0.5852382363812587,0.6507789069476762,0.618112842520506,0.5303671619521972,0.3345328885437979,0.14369652134199795,0.047700000000000006,0.2307,0.7617,0.8171,0.7437,0.9735,0.5715,0.4417,0.1085,0.14590000000000006,0.9197,0.359982,0.369152,0.39302,0.373718,0.407501,0.465284,0.0754668,0.118773,0.1582184,0.20325479999999999,0.2278972,0.3152548,0.11697756767999999,0.1553032961,0.19247595344,0.22812538088000003,0.25410139441999996,0.33714406028000005,0.0754668,0.118773,0.1582184,0.20325479999999999,0.2278972,0.3152548,4.53885,4.9402,5.48738,7.2547700000000015,8.70482,12.111989999999999,69.49600000000001,0.1431,0.7617,1.6342,30.763,0.17629
1161,0.27471691822056166,-0.010906355244007848,0.03473817091746245,0.1306495408948124,0.5674970969231417,0.5486192198153069,0.5311703188280832,0.568742036012031,0.49380572597637784,0.38595091221977873,0.1515394860189374,0.16696876510429604,0.7363000000000001,0.5933,0.5269,0.8875000000000001,0.8339000000000001,0.9905,0.4819,0.4345,0.0533,0.2503,0.9353,0.3549036,0.3629696,0.386396,0.36775640000000004,0.4016498,0.4595432,0.07615319999999999,0.12017699999999999,0.15934160000000006,0.2045652,0.22908280000000006,0.3165652,0.14592442511999998,0.18094798778,0.21617331632000006,0.24541195736,0.2722763201,0.3523525934,0.07615319999999999,0.12017699999999999,0.15934160000000006,0.2045652,0.22908280000000006,0.3165652,4.1894100000000005,4.68932,5.189908,6.6472820000000015,8.034612,11.407734,76.712,2.2089000000000003,0.5269,1.775,63.39700000000001,0.17867
1180,0.3378608924506854,0.02714348627277774,-0.05453839394803528,0.10807970160051095,0.28656107343104553,0.11275373596771654,0.059052837465471075,0.06123441470350732,-0.008398181171664909,0.09650450211847383,0.47379924963134057,0.5389174281960478,0.7967000000000001,0.2673,0.6833,0.1619,0.8499000000000001,0.4963,0.4645,0.9509,0.9169,0.9049,0.0277,0.4343548,0.4596928,0.49002799999999996,0.4610252,0.49319140000000006,0.5493576,0.0362188,0.038493,0.09399439999999999,0.1283268,0.1601052,0.2403268,0.3964920664000001,0.41963669901999995,0.45236520464,0.42938558216,0.46151490238,0.51996877092,0.0362188,0.038493,0.09399439999999999,0.1283268,0.1601052,0.2403268,4.12155,4.6406,5.13214,6.5293100000000015,7.90446,11.27097,77.992,2.3901000000000003,0.6833,0.3238,34.056999999999995,0.109482
